InvoiceNo,product_id,Quantity
578901,3102,3
578901,3148,3
578901,3149,1
578901,3192,2
578901,3193,1
578901,3194,1
578901,3195,1
578901,3363,1
578901,3370,1
578901,3395,1
578901,3524,1
578901,3661,1
578914,1,4
578914,505,12
578914,3101,12
578914,3159,12
578914,3160,12
578914,3182,2
578914,3198,4
578914,3231,2
578914,3277,2
578914,3297,2
578914,3298,2
578914,3310,2
578914,3374,12
578914,3379,12
578914,3522,4
578921,16,1
578921,21,2
578921,35,1
578921,36,2
578921,42,1
578921,44,6
578921,71,2
578921,73,2
578921,79,1
578921,139,1
578921,169,1
578921,173,1
578921,180,1
578921,190,1
578921,206,2
578921,220,1
578921,226,2
578921,249,1
578921,260,2
578921,265,1
578921,291,2
578921,292,1
578921,364,2
578921,383,3
578921,398,2
578921,416,2
578921,417,1
578921,420,3
578921,427,1
578921,428,1
578921,429,12
578921,431,6
578921,439,1
578921,441,3
578921,516,1
578921,533,1
578921,534,1
578921,558,1
578921,573,1
578921,583,1
578921,631,1
578921,638,1
578921,656,1
578921,667,1
578921,693,6
578921,696,5
578921,706,1
578921,900,1
578921,901,4
578921,910,1
578921,930,2
578921,1017,1
578921,1041,1
578921,1126,2
578921,1130,2
578921,1249,1
578921,1338,5
578921,1404,4
578921,1478,1
578921,1512,1
578921,1579,2
578921,1617,2
578921,1618,4
578921,1689,1
578921,1843,1
578921,1855,1
578921,1961,2
578921,1972,2
578921,2404,1
578921,2416,1
578921,2732,1
578921,2786,1
578921,2787,1
578921,2788,1
578921,2846,1
578921,2910,1
578921,2911,1
578921,3011,1
578921,3023,1
578921,3035,1
578921,3056,1
578921,3061,2
578921,3068,1
578921,3148,3
578921,3156,1
578921,3157,1
578921,3175,3
578921,3200,1
578921,3201,1
578921,3202,1
578921,3203,1
578921,3205,2
578921,3222,1
578921,3223,1
578921,3224,1
578921,3267,2
578921,3273,1
578921,3294,1
578921,3310,2
578921,3311,1
578921,3313,1
578921,3350,2
578921,3351,2
578921,3425,5
578921,3449,1
578921,3451,1
578921,3463,2
578921,3464,1
578921,3480,3
578921,3484,1
578921,3492,4
578921,3497,1
578921,3498,5
578921,3516,1
578921,3527,1
578921,3548,1
578921,3648,1
578921,3671,2
578921,3672,3
578921,3673,1
578922,8,1
578922,18,3
578922,28,2
578922,29,2
578922,198,1
578922,377,1
578922,378,1
578922,571,1
578922,821,1
578922,855,1
578922,879,1
578922,1396,1
578922,1781,1
578922,2075,1
578922,2153,4
578922,2717,1
578922,2897,1
578922,2963,3
578922,3035,2
578922,3038,5
578922,3051,2
578922,3205,1
578922,3310,2
578922,3322,3
578922,3531,4
578922,3603,2
578922,3623,7
578922,3629,6
578922,3667,11
578922,3668,2
578923,57,2
578923,58,2
578923,119,2
578923,178,2
578923,218,6
578923,220,1
578923,402,6
578923,482,1
578923,581,1
578923,705,2
578923,748,6
578923,775,2
578923,821,1
578923,1397,1
578923,1612,1
578923,2783,3
578923,3063,1
578923,3389,2
578923,3392,1
578923,3395,2
578923,3422,5
578924,180,24
578924,186,7
578924,190,12
578924,226,6
578924,427,8
578924,610,96
578924,725,1
578924,773,6
578924,876,28
578924,1463,36
578924,1498,12
578924,1601,23
578924,2725,4
578924,2726,4
578924,3195,12
578924,3392,4
578924,3395,2
578924,3617,6
578925,13,2
578925,47,10
578925,80,6
578925,169,6
578925,248,6
578925,330,3
578925,377,12
578925,378,6
578925,413,3
578925,447,12
578925,507,2
578925,560,1
578925,573,3
578925,749,2
578925,805,3
578925,807,3
578925,853,2
578925,946,30
578925,1032,12
578925,1070,3
578925,1071,2
578925,1183,3
578925,1192,33
578925,1365,12
578925,1391,40
578925,1394,2
578925,1788,1
578925,1976,48
578925,2212,36
578925,2791,3
578925,2792,2
578925,3370,1
578925,3481,12
578925,3498,12
578925,3555,20
578925,3583,2
578925,3671,2
578925,3674,1
578926,8,2
578926,9,7
578926,34,2
578926,58,3
578926,127,1
578926,173,2
578926,183,12
578926,198,2
578926,199,2
578926,201,6
578926,208,2
578926,211,6
578926,217,4
578926,218,2
578926,220,2
578926,297,2
578926,305,12
578926,319,2
578926,356,2
578926,370,2
578926,371,1
578926,377,2
578926,378,2
578926,382,1
578926,383,9
578926,395,1
578926,398,2
578926,421,2
578926,423,12
578926,442,3
578926,446,4
578926,451,2
578926,454,3
578926,459,2
578926,463,1
578926,469,1
578926,558,2
578926,605,3
578926,614,1
578926,723,1
578926,779,6
578926,892,2
578926,953,1
578926,975,4
578926,1045,4
578926,1047,2
578926,1064,1
578926,1070,1
578926,1091,3
578926,1195,4
578926,1201,3
578926,1208,10
578926,1252,1
578926,1297,2
578926,1365,4
578926,1389,2
578926,1478,1
578926,1919,2
578926,2139,2
578926,2427,4
578926,2875,1
578926,3073,1
578926,3323,25
578926,3389,3
578926,3390,2
578926,3392,2
578926,3395,3
578926,3402,2
578927,4,4
578927,54,4
578927,60,4
578927,61,3
578927,77,3
578927,139,2
578927,141,3
578927,219,2
578927,265,2
578927,266,2
578927,267,2
578927,293,2
578927,294,2
578927,295,2
578927,313,48
578927,355,3
578927,360,3
578927,361,3
578927,442,2
578927,520,5
578927,593,3
578927,643,3
578927,775,3
578927,776,3
578927,1043,4
578927,1059,6
578927,1069,3
578927,1157,2
578927,1219,3
578927,2921,3
578927,2922,2
578927,2923,2
578927,2924,4
578927,2926,2
578927,3038,6
578927,3086,3
578927,3182,3
578927,3205,3
578927,3245,3
578927,3374,6
578927,3379,6
578927,3395,1
578927,3430,4
578927,3592,3
578927,3624,2
578927,3625,3
578928,28,2
578928,29,2
578928,33,6
578928,47,11
578928,169,17
578928,171,2
578928,249,4
578928,264,1
578928,297,1
578928,305,1
578928,313,6
578928,324,5
578928,341,2
578928,397,10
578928,398,10
578928,406,15
578928,445,4
578928,493,5
578928,501,5
578928,518,8
578928,608,3
578928,652,2
578928,667,2
578928,675,7
578928,695,9
578928,696,9
578928,716,3
578928,783,7
578928,810,6
578928,861,24
578928,862,24
578928,922,1
578928,965,6
578928,989,7
578928,1033,6
578928,1270,2
578928,1357,3
578928,3083,3
578928,3097,8
578928,3098,8
578928,3159,12
578928,3232,1
578928,3243,2
578928,3277,4
578928,3294,7
578928,3297,5
578928,3298,4
578928,3320,2
578928,3362,36
578928,3363,36
578928,3368,10
578928,3371,8
578928,3374,4
578928,3375,4
578928,3379,8
578928,3380,1
578928,3597,1
578928,3598,1
578928,3599,1
578928,3617,4
578928,3620,4
578928,3623,2
578928,3625,2
578928,3629,2
578928,3667,4
578928,3668,6
578928,3673,6
578928,3675,3
578929,53,4
578929,55,6
578929,56,6
578929,177,3
578929,188,6
578929,190,6
578929,218,3
578929,235,2
578929,302,7
578929,383,2
578929,696,8
578929,899,36
578929,976,20
578929,986,7
578929,1033,7
578929,1332,6
578929,1575,4
578929,1777,12
578929,3392,4
578929,3613,1
578931,18,2
578931,19,1
578931,33,1
578931,35,1
578931,47,2
578931,77,5
578931,128,6
578931,129,2
578931,171,1
578931,219,3
578931,241,1
578931,265,1
578931,266,2
578931,287,1
578931,299,1
578931,318,1
578931,363,1
578931,381,1
578931,383,1
578931,405,5
578931,406,3
578931,423,1
578931,459,1
578931,493,1
578931,509,4
578931,605,1
578931,725,1
578931,747,4
578931,867,3
578931,1251,1
578931,1253,1
578931,1262,1
578931,1403,1
578931,1506,1
578931,2923,3
578931,2963,4
578931,3024,2
578931,3033,3
578931,3035,5
578931,3182,2
578931,3198,4
578931,3245,3
578931,3277,1
578931,3392,1
578931,3395,1
578931,3623,6
578931,3624,7
578931,3625,4
578931,3640,4
578931,3673,2
578931,3675,2
578932,609,-3
578932,3422,-1
578933,21,1
578933,57,6
578933,241,1
578933,339,2
578933,481,4
578933,482,4
578933,740,1
578933,756,1
578934,8,2
578934,9,2
578934,58,2
578934,91,2
578934,93,2
578934,177,2
578934,184,2
578934,198,2
578934,199,4
578934,202,2
578934,208,2
578934,218,2
578934,220,2
578934,221,2
578934,239,2
578934,246,2
578934,255,4
578934,383,1
578934,421,2
578934,442,2
578934,446,2
578934,528,6
578934,716,2
578934,833,2
578934,1073,2
578934,1261,2
578934,1263,2
578934,1410,2
578934,2118,2
578934,2875,2
578934,3389,2
578934,3395,2
578934,3402,2
578935,40,4
578935,42,1
578935,123,2
578935,136,2
578935,139,2
578935,171,2
578935,254,1
578935,255,2
578935,265,3
578935,275,2
578935,296,2
578935,300,1
578935,305,2
578935,361,1
578935,460,1
578935,471,2
578935,515,2
578935,524,5
578935,593,3
578935,609,1
578935,711,2
578935,1032,2
578935,1058,1
578935,1069,3
578935,1071,3
578935,1512,1
578935,1522,1
578935,2301,6
578935,2726,2
578935,2899,5
578935,2923,2
578935,2967,2
578935,3048,11
578935,3059,2
578935,3061,7
578935,3068,3
578935,3077,1
578935,3167,3
578935,3182,4
578935,3220,2
578935,3221,1
578935,3222,1
578935,3223,2
578935,3273,1
578935,3277,4
578935,3298,1
578935,3374,3
578935,3378,2
578935,3379,2
578935,3494,1
578935,3495,1
578935,3501,1
578935,3516,1
578935,3525,2
578935,3603,3
578935,3604,1
578935,3620,1
578935,3623,2
578935,3625,2
578935,3629,1
578935,3640,2
578935,3667,1
578935,3668,2
578936,55,2
578936,56,2
578936,63,10
578936,130,2
578936,170,5
578936,177,2
578936,181,1
578936,182,1
578936,217,2
578936,218,3
578936,220,2
578936,222,2
578936,293,10
578936,307,24
578936,374,2
578936,378,2
578936,395,5
578936,503,3
578936,505,4
578936,533,3
578936,557,12
578936,567,16
578936,608,2
578936,609,1
578936,610,48
578936,622,4
578936,627,7
578936,833,5
578936,877,1
578936,1025,18
578936,1031,1
578936,1032,3
578936,1210,5
578936,1470,1
578936,1506,2
578936,1514,2
578936,1964,5
578936,2015,3
578936,2665,2
578936,2669,2
578936,2832,8
578936,2873,2
578936,2899,4
578936,3088,1
578936,3097,2
578936,3156,4
578936,3218,1
578936,3267,2
578936,3273,2
578936,3274,2
578936,3305,2
578936,3392,2
578936,3417,3
578936,3425,1
578936,3426,3
578936,3436,2
578936,3595,1
578936,3624,4
578936,3672,3
578936,3674,2
578937,47,6
578937,58,8
578937,168,12
578937,177,6
578937,217,8
578937,220,6
578937,228,12
578937,749,12
578937,1025,12
578937,1365,18
578937,2015,6
578937,2297,6
578937,2965,12
578937,3097,12
578937,3098,12
578937,3198,12
578937,3297,6
578937,3298,6
578937,3323,25
578937,3374,12
578937,3379,12
578937,3395,4
578938,833,12
578939,6,2
578939,115,10
578939,139,10
578939,266,10
578939,293,10
578939,295,5
578939,333,5
578939,713,1
578939,1072,3
578939,1211,5
578939,2924,10
578939,3033,5
578939,3177,1
578939,3640,5
578941,70,2
578941,71,2
578941,72,3
578941,73,2
578941,180,2
578941,185,2
578941,246,1
578941,290,2
578941,292,2
578941,313,4
578941,321,6
578941,325,2
578941,341,1
578941,348,2
578941,419,2
578941,420,1
578941,427,6
578941,555,1
578941,570,4
578941,588,4
578941,589,4
578941,615,4
578941,673,4
578941,675,4
578941,704,2
578941,824,8
578941,860,20
578941,899,36
578941,1066,2
578941,1205,4
578941,1583,3
578941,1617,4
578941,1626,4
578941,1687,12
578941,1721,3
578941,1739,4
578941,1813,1
578941,1854,8
578941,1909,2
578941,1972,4
578941,2226,2
578941,2274,12
578941,2405,1
578941,2412,48
578941,2429,36
578941,2430,6
578941,2566,1
578941,2568,8
578941,2656,8
578941,3064,4
578941,3081,8
578941,3149,1
578941,3156,2
578941,3158,2
578941,3339,2
578941,3383,24
578941,3477,17
578941,3497,19
578941,3587,1
578941,3645,6
578941,3646,6
578942,11,1
578942,12,1
578942,64,2
578942,91,1
578942,125,1
578942,134,1
578942,151,12
578942,180,2
578942,184,2
578942,198,1
578942,220,1
578942,231,1
578942,254,1
578942,292,1
578942,302,6
578942,347,1
578942,370,1
578942,398,4
578942,414,2
578942,552,12
578942,620,2
578942,631,2
578942,656,1
578942,657,4
578942,688,1
578942,691,3
578942,712,2
578942,713,4
578942,716,1
578942,740,1
578942,785,1
578942,791,2
578942,795,2
578942,808,1
578942,922,1
578942,994,12
578942,1088,1
578942,1140,1
578942,1184,1
578942,1186,1
578942,1187,1
578942,1252,1
578942,1253,16
578942,1264,1
578942,1318,1
578942,1321,1
578942,1331,1
578942,1335,1
578942,1351,48
578942,1356,2
578942,1406,12
578942,1470,12
578942,1532,1
578942,1770,4
578942,1795,2
578942,1864,1
578942,2725,1
578942,2832,18
578942,2922,1
578942,2923,1
578942,2926,1
578942,2966,1
578942,3033,1
578942,3038,1
578942,3061,4
578942,3098,1
578942,3150,6
578942,3158,4
578942,3171,1
578942,3182,4
578942,3192,1
578942,3193,1
578942,3205,1
578942,3221,1
578942,3222,1
578942,3262,1
578942,3294,4
578942,3297,3
578942,3359,1
578942,3415,2
578942,3419,1
578942,3420,1
578942,3491,1
578942,3502,4
578942,3516,1
578942,3524,5
578942,3531,3
578942,3533,1
578942,3543,1
578942,3545,1
578942,3549,1
578942,3554,1
578942,3602,1
578942,3604,1
578942,3617,6
578942,3619,4
578942,3640,1
578942,3658,1
578942,3675,1
578942,3676,1
578943,80,4
578943,83,2
578943,127,12
578943,132,8
578943,164,4
578943,171,6
578943,185,14
578943,202,2
578943,243,6
578943,247,5
578943,484,4
578943,622,1
578943,627,1
578943,691,6
578943,956,3
578943,1210,10
578943,1259,8
578943,1262,12
578943,1410,5
578943,1964,1
578943,1965,2
578943,2948,2
578943,3061,10
578943,3439,4
578943,3484,10
578943,3577,12
578943,3579,6
578943,3617,5
578944,1,1
578944,22,1
578944,47,1
578944,67,1
578944,73,1
578944,125,1
578944,137,1
578944,155,1
578944,158,1
578944,187,1
578944,228,1
578944,229,1
578944,242,1
578944,243,1
578944,244,1
578944,247,2
578944,260,1
578944,266,1
578944,293,1
578944,294,1
578944,302,1
578944,313,1
578944,341,1
578944,383,3
578944,427,1
578944,428,1
578944,484,1
578944,589,1
578944,605,1
578944,618,1
578944,633,1
578944,673,3
578944,704,2
578944,705,2
578944,757,1
578944,862,12
578944,900,1
578944,901,1
578944,962,1
578944,1076,2
578944,1161,1
578944,1211,2
578944,1259,1
578944,1262,2
578944,1422,1
578944,1617,1
578944,1794,4
578944,2308,2
578944,2725,1
578944,2924,2
578944,3033,1
578944,3038,1
578944,3050,2
578944,3070,1
578944,3085,1
578944,3197,1
578944,3198,2
578944,3203,2
578944,3216,1
578944,3217,1
578944,3219,1
578944,3227,2
578944,3233,1
578944,3374,1
578944,3375,1
578944,3406,1
578944,3484,4
578944,3541,1
578944,3658,1
578945,53,2
578945,128,1
578945,205,4
578945,224,2
578945,400,1
578945,405,1
578945,867,1
578945,1579,6
578945,1969,9
578945,2179,2
578945,2571,2
578945,3097,15
578945,3098,12
578945,3148,3
578945,3149,1
578945,3182,3
578945,3194,1
578945,3277,3
578945,3380,2
578946,12,3
578946,29,1
578946,58,1
578946,136,1
578946,158,1
578946,185,1
578946,199,1
578946,206,1
578946,228,1
578946,264,1
578946,266,1
578946,294,1
578946,333,1
578946,355,1
578946,364,2
578946,427,1
578946,535,1
578946,555,1
578946,570,2
578946,633,2
578946,667,3
578946,691,1
578946,704,3
578946,1013,1
578946,1016,2
578946,1021,1
578946,1116,1
578946,1187,1
578946,1193,2
578946,1249,1
578946,1262,1
578946,1512,2
578946,1794,8
578946,2289,2
578946,2297,2
578946,3038,1
578946,3171,1
578946,3233,2
578946,3297,1
578946,3365,3
578946,3371,1
578946,3439,2
578946,3478,1
578946,3490,1
578946,3492,1
578946,3516,1
578947,8,6
578947,75,4
578947,80,4
578947,92,10
578947,131,1
578947,132,1
578947,137,4
578947,170,72
578947,202,10
578947,374,4
578947,383,3
578947,484,6
578947,581,4
578947,609,1
578947,610,48
578947,662,5
578947,723,1
578947,834,36
578947,842,2
578947,899,36
578947,924,12
578947,1200,6
578947,1259,6
578947,1262,10
578947,1336,2
578947,1363,6
578947,1399,2
578947,1403,2
578947,1463,12
578947,1506,2
578947,1654,36
578947,1791,6
578947,1831,4
578947,1941,2
578947,2010,3
578947,2094,3
578947,2141,12
578947,2577,3
578947,2710,2
578947,2764,2
578947,3088,6
578947,3148,12
578947,3161,6
578947,3310,2
578947,3401,12
578947,3421,2
578947,3427,1
578947,3437,4
578947,3612,2
578948,142,8
578948,3005,4
578948,3061,6
578948,3067,8
578948,3076,6
578948,3620,4
578948,3629,12
578948,3667,6
578948,3668,12
578949,1,1
578949,4,1
578949,22,1
578949,36,2
578949,48,1
578949,50,1
578949,72,2
578949,93,2
578949,96,1
578949,114,1
578949,141,1
578949,161,1
578949,168,1
578949,186,1
578949,308,1
578949,318,1
578949,329,2
578949,335,1
578949,350,1
578949,393,5
578949,427,1
578949,434,1
578949,494,1
578949,533,4
578949,534,1
578949,545,1
578949,627,1
578949,635,8
578949,638,1
578949,639,2
578949,705,1
578949,712,1
578949,720,1
578949,721,1
578949,802,1
578949,814,1
578949,845,2
578949,973,16
578949,977,1
578949,987,1
578949,1009,1
578949,1067,1
578949,1152,1
578949,1310,1
578949,1311,1
578949,1335,2
578949,1340,6
578949,1484,1
578949,1519,1
578949,1586,2
578949,1618,4
578949,1638,1
578949,1746,1
578949,1922,1
578949,1964,1
578949,2220,1
578949,2719,1
578949,2722,1
578949,2724,2
578949,2725,1
578949,2729,2
578949,2730,2
578949,2731,2
578949,2734,2
578949,2921,1
578949,3038,1
578949,3097,1
578949,3166,1
578949,3287,2
578949,3439,1
578949,3476,2
578949,3479,1
578949,3484,1
578949,3620,1
578949,3668,1
578950,8,2
578950,29,1
578950,37,2
578950,41,2
578950,82,2
578950,136,2
578950,142,1
578950,170,72
578950,180,1
578950,236,2
578950,237,1
578950,260,3
578950,302,1
578950,336,3
578950,341,2
578950,360,1
578950,417,1
578950,428,1
578950,616,1
578950,643,1
578950,691,2
578950,704,2
578950,740,1
578950,823,5
578950,917,1
578950,935,1
578950,988,3
578950,1069,1
578950,1082,2
578950,1088,5
578950,2295,2
578950,2717,1
578950,2734,3
578950,2921,1
578950,3038,1
578950,3061,2
578950,3219,1
578950,3242,6
578950,3257,6
578950,3280,1
578950,3414,2
578950,3476,2
578950,3479,1
578950,3480,1
578950,3483,1
578950,3485,3
578950,3486,3
578950,3498,1
578950,3500,2
578950,3620,2
578951,393,24
578951,413,1
578951,835,24
578951,2295,24
578951,2301,12
578951,3061,192
578952,324,5
578952,398,1
578952,501,5
578952,558,2
578952,785,72
578952,862,12
578952,912,8
578952,1286,2
578952,1682,6
578952,2015,2
578952,3011,3
578952,3085,3
578952,3227,12
578952,3229,12
578953,47,5
578953,73,3
578953,102,2
578953,169,5
578953,173,4
578953,214,1
578953,319,3
578953,398,4
578953,712,2
578953,828,1
578953,829,3
578953,1254,2
578953,1297,3
578953,1300,3
578953,1598,5
578953,1614,1
578953,1624,3
578953,1755,1
578953,1925,1
578953,2004,1
578953,2044,1
578953,2161,1
578953,2559,15
578953,2845,24
578953,3064,6
578953,3085,3
578953,3156,3
578953,3256,3
578953,3267,3
578953,3297,4
578953,3298,5
578953,3415,12
578953,3629,1
578953,3631,5
578953,3632,3
578953,3667,1
578953,3668,1
578954,8,1
578954,9,1
578954,198,1
578954,250,3
578954,251,3
578954,323,2
578954,421,1
578954,435,2
578954,459,3
578954,741,3
578954,842,2
578954,886,2
578954,924,1
578954,1053,1
578954,1055,1
578954,1278,1
578954,1416,1
578954,1434,1
578954,1443,1
578954,1444,1
578954,1463,12
578954,1466,1
578954,1470,1
578954,1498,1
578954,1537,1
578954,1671,1
578954,1752,1
578954,1848,3
578954,2058,3
578954,2061,3
578954,2118,1
578954,2141,2
578954,2276,3
578954,2596,1
578954,2728,1
578954,2835,1
578954,2884,3
578954,2886,1
578954,3101,3
578954,3294,2
578954,3297,2
578954,3298,1
578954,3557,3
578954,3620,1
578954,3629,1
578954,3632,1
578954,3668,1
578977,92,2
578977,170,24
578977,236,2
578977,324,2
578977,359,7
578977,396,3
578977,402,3
578977,493,2
578977,501,1
578977,508,3
578977,549,2
578977,662,2
578977,741,24
578977,791,9
578977,833,3
578977,880,3
578977,1022,1
578977,1156,12
578977,1162,1
578977,1163,1
578977,1164,1
578977,1165,2
578977,1198,1
578977,1263,2
578977,1329,2
578977,1351,8
578977,1416,3
578977,1430,2
578977,1443,3
578977,1512,1
578977,1654,72
578977,2011,3
578977,2086,2
578977,2094,1
578977,2150,2
578977,2171,24
578977,2604,2
578977,2626,1
578977,2707,2
578977,2708,2
578977,2988,3
578977,3011,3
578977,3061,6
578977,3073,2
578977,3102,3
578977,3153,1
578977,3154,1
578977,3171,1
578977,3194,2
578977,3418,3
578977,3419,6
578977,3430,1
578977,3530,1
578977,3587,1
578977,3603,4
578977,3675,2
578991,294,-1
578991,788,-1
578991,1193,-1
578991,1512,-1
578991,2507,-1
578991,2729,-1
578991,2731,-1
578991,2733,-1
578992,55,3
578992,56,3
578992,169,2
578992,178,1
578992,395,3
578992,1032,2
578992,2015,2
578992,2177,1
578992,3011,2
578992,3182,2
578992,3267,2
578992,3310,3
578992,3311,1
578992,3312,1
578992,3314,1
578992,3355,2
578992,3584,1
578992,3587,2
578992,3649,2
578993,40,2
578993,142,1
578993,307,6
578993,313,1
578993,377,2
578993,383,2
578993,471,2
578993,514,1
578993,520,5
578993,568,2
578993,569,2
578993,614,1
578993,618,1
578993,627,4
578993,715,1
578993,781,2
578993,784,9
578993,785,8
578993,817,12
578993,838,1
578993,852,2
578993,1563,9
578993,1566,1
578993,1848,3
578993,1873,1
578993,1964,4
578993,2397,1
578993,2899,5
578993,2900,1
578993,3060,1
578993,3061,4
578993,3076,3
578993,3102,3
578993,3226,1
578993,3250,2
578993,3294,3
578993,3347,25
578993,3363,1
578993,3372,3
